股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),基本面打分,短线打分,长线打分,目标价,备注,是否持仓股
300811,铂科新材,芯片智造,SST固态变压器、电感,高频磁性材料,-5.306319343945976,139.39024390243904,46.0,22.6,37.3,62.85,基本面46.0 | 短线22.6 | 中期37.3 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率37.1%，盈利能力良好；ROE 2.9%偏低；营收同比27.7%；利润同比20.0% | 月涨幅分位37%；换手率6.05%；成交额12.4亿；价在MA20下方,缺失
300666,江丰电子,芯片智造,靶材,高纯靶材龙头、产能领先,16.14856976065382,348.6821705426356,58.0,55.6,53.4,256.46,基本面58.0 | 短线55.6 | 中期53.4 | 龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.9%，盈利能力良好；ROE 4.1%偏低；营收同比30.5%；利润同比33.4% | 月涨幅分位72%；换手率13.23%；成交额62.5亿；价在MA20下方,缺失
300263,隆华科技,芯片智造,靶材,核心供应商、国产替代,-23.121761658031097,55.366492146596855,46.0,17.5,27.1,8.58,基本面46.0 | 短线17.5 | 中期27.1 | 国产替代、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率18.5%，利润垫偏薄；ROE 1.6%偏低；营收同比29.7%；利润同比43.4% | 月涨幅分位10%；换手率10.15%；成交额8.6亿；价在MA20下方,缺失
300706,阿石创,芯片智造,靶材,核心供应商、国产替代,-13.45859429366736,172.2416812609457,50.0,27.5,45.9,52.63,基本面50.0 | 短线27.5 | 中期45.9 | 国产替代、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率12.5%，利润垫偏薄；ROE 2.6%偏低；营收同比41.6%；利润同比572.4% | 月涨幅分位21%；换手率17.78%；成交额9.3亿；价在MA20下方,缺失
600206,有研新材,芯片智造,靶材,高纯靶材核心、技术领先,63.68596544407394,185.4122621564482,41.0,49.6,61.6,40.69,基本面41.0 | 短线49.6 | 中期61.6 | 技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率6.4%，竞争压力较大；ROE 2.0%偏低；营收同比60.7%；利润同比31.0% | 月涨幅分位97%；换手率13.96%；成交额42.8亿；价在MA20下方,缺失
601137,博威合金,芯片智造,靶材,核心供应商、技术突破,-25.72716099959034,2.371541501976271,35.0,5.0,19.0,13.0,基本面35.0 | 短线5.0 | 中期19.0 | 技术突破、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率8.1%，竞争压力较大；ROE -1.0%偏低；营收同比14.0%；利润同比-128.8% | 月涨幅分位5%；换手率2.90%；成交额4.4亿；价在MA20下方,缺失
000969,安泰科技,芯片智造,靶材、SST固态变压器,高频磁性材料、核心供应商、技术领先,-25.886232481450953,42.24683544303798,48.0,7.4,11.6,14.28,基本面48.0 | 短线7.4 | 中期11.6 | 技术领先、核心供应商、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率17.1%，利润垫偏薄；ROE 1.7%偏低；营收同比34.8%；利润同比20.2% | 月涨幅分位4%；换手率3.80%；成交额6.1亿；价在MA20下方,缺失
688409,富创精密,芯片智造,薄膜沉积,零部件核心、技术领先,39.35714285714285,367.7794171892291,57.0,47.7,68.4,232.24,基本面57.0 | 短线47.7 | 中期68.4 | 薄膜沉积、技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率27.1%，处于一般水平；ROE 1.3%偏低；营收同比36.8%；利润同比361.5% | 月涨幅分位91%；换手率5.24%；成交额28.7亿；价在MA20下方,缺失
688082,盛美上海,芯片智造,薄膜沉积、韬定律,电镀核心、国产替代,30.98536072999407,255.3200961624076,53.0,42.9,70.1,312.98,基本面53.0 | 短线42.9 | 中期70.1 | 薄膜沉积、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率45.6%，盈利能力优秀；ROE 0.8%偏低；营收同比13.1%；利润同比-57.7% | 月涨幅分位85%；换手率2.39%；成交额34.3亿；价在MA20下方,缺失
688700,东威科技,芯片智造,薄膜沉积、韬定律,缺失,-18.895599654874896,71.04237067845074,56.0,15.9,31.1,60.38,基本面56.0 | 短线15.9 | 中期31.1 | 薄膜沉积；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率37.3%，盈利能力良好；ROE 2.4%偏低；营收同比44.5%；利润同比160.6% | 月涨幅分位14%；换手率6.59%；成交额10.7亿；价在MA20下方,缺失
688072,拓荆科技,芯片智造,薄膜沉积、韬定律、键合,PECVD龙头、产能领先,34.62917230940812,496.20404995413816,67.0,62.2,92.6,950.22,基本面67.0 | 短线62.2 | 中期92.6 | 薄膜沉积、龙头、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率41.7%，盈利能力优秀；ROE 8.2%；营收同比57.0%；利润同比488.3% | 月涨幅分位88%；换手率4.15%；成交额80.8亿；价在MA20上方,缺失
688147,微导纳米,芯片智造,薄膜沉积、韬定律、键合,ALD核心、技术领先,40.80033876773239,348.8693891326359,48.0,41.0,73.0,118.98,基本面48.0 | 短线41.0 | 中期73.0 | 薄膜沉积、技术领先、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率32.8%，盈利能力良好；ROE 0.7%偏低；营收同比-5.5%；利润同比-75.0% | 月涨幅分位92%；换手率2.44%；成交额12.8亿；价在MA20下方,缺失
920088,科力股份,北证50,北证50,缺失,-10.75714597425267,-0.3168413356080979,37.0,58.8,53.8,44.42,基本面37.0 | 短线58.8 | 中期53.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率27.8%，处于一般水平；ROE 0.6%偏低；营收同比21.0%；利润同比-69.9% | 月涨幅分位27%；换手率28.83%；成交额4.6亿；价在MA20上方,缺失
920037,广信科技,北证50,北证50,缺失,-13.701527614571084,-26.086956521739136,48.0,4.6,7.2,31.79,基本面48.0 | 短线4.6 | 中期7.2 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率38.9%，盈利能力良好；ROE 6.5%；营收同比29.6%；利润同比30.8% | 月涨幅分位20%；换手率1.30%；成交额0.4亿；价在MA20下方,缺失
920060,万源通,北证50,北证50,缺失,-22.96880356530683,-32.36002408187839,31.0,4.4,7.4,15.94,基本面31.0 | 短线4.4 | 中期7.4 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率17.0%，利润垫偏薄；ROE 1.7%偏低；营收同比7.7%；利润同比-35.1% | 月涨幅分位11%；换手率3.13%；成交额0.6亿；价在MA20下方,缺失
920593,鼎智科技,北证50,北证50,缺失,-9.50441276306857,-27.73109243697479,46.0,7.5,15.5,19.59,基本面46.0 | 短线7.5 | 中期15.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率44.8%，盈利能力优秀；ROE 1.0%偏低；营收同比50.9%；利润同比-44.1% | 月涨幅分位29%；换手率2.30%；成交额0.9亿；价在MA20下方,缺失
920438,戈碧迦,北证50,北证50、玻璃基板,缺失,53.92508978963573,512.5574272588055,42.0,53.6,77.5,135.78,基本面42.0 | 短线53.6 | 中期77.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率28.9%，处于一般水平；ROE 1.2%偏低；营收同比21.4%；利润同比31.2% | 月涨幅分位96%；换手率6.12%；成交额9.5亿；价在MA20下方,缺失
920139,华岭股份,北证50,北证50、传统封测,缺失,-2.27817745803357,-39.36011904761904,33.0,10.5,9.6,10.88,基本面33.0 | 短线10.5 | 中期9.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率10.8%，利润垫偏薄；ROE -1.2%偏低；营收同比16.1%；利润同比-30.3% | 月涨幅分位44%；换手率2.49%；成交额0.9亿；价在MA20下方,缺失
920402,硅烷科技,北证50,北证50、电子特气,缺失,-1.5370705244122984,8.899999999999997,27.0,12.9,27.2,6.71,基本面27.0 | 短线12.9 | 中期27.2 | 电子特气；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率-45.0%，竞争压力较大；ROE -2.3%偏低；营收同比-54.2%；利润同比-173.2% | 月涨幅分位46%；换手率3.80%；成交额0.9亿；价在MA20下方,缺失
920640,富士达,北证50,北证50、韬定律,缺失,-14.70414201183432,-2.46955345060893,44.0,5.5,5.4,20.56,基本面44.0 | 短线5.5 | 中期5.4 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率30.5%，盈利能力良好；ROE 1.4%偏低；营收同比18.4%；利润同比2.2% | 月涨幅分位19%；换手率2.09%；成交额0.9亿；价在MA20下方,缺失
920368,连城数控,北证50,北证50、韬定律,缺失,-23.18796068796069,-10.774170531573311,29.0,4.0,8.0,17.45,基本面29.0 | 短线4.0 | 中期8.0 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率15.8%，利润垫偏薄；ROE 0.3%偏低；营收同比-53.0%；利润同比-84.7% | 月涨幅分位9%；换手率2.41%；成交额1.2亿；价在MA20下方,缺失
920808,曙光数创,北证50,北证50、印制电路板,缺失,6.9123801809099605,32.60214333556597,31.0,14.7,23.6,52.5,基本面31.0 | 短线14.7 | 中期23.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率3.5%，竞争压力较大；ROE -6.6%偏低；营收同比782.5%；利润同比-51.7% | 月涨幅分位58%；换手率1.95%；成交额2.6亿；价在MA20下方,缺失
603773,沃格光电,芯片智造,玻璃基板,光电玻璃龙头、技术壁垒高、产能领先、TGV龙头,-16.77195685670263,369.0838037342597,43.0,30.6,48.5,73.09,基本面43.0 | 短线30.6 | 中期48.5 | 龙头、技术壁垒高、产能领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率16.7%，利润垫偏薄；ROE -4.7%偏低；营收同比8.5%；利润同比-112.1% | 月涨幅分位16%；换手率11.63%；成交额20.1亿；价在MA20下方,缺失
600707,彩虹股份,芯片智造,玻璃基板,玻璃基板核心、国产替代、技术突破,9.68399592252802,67.86271450858035,37.0,25.0,41.1,7.58,基本面37.0 | 短线25.0 | 中期41.1 | 技术突破、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率15.4%，利润垫偏薄；ROE 0.0%偏低；营收同比-7.4%；利润同比-98.3% | 月涨幅分位62%；换手率5.04%；成交额15.8亿；价在MA20下方,缺失
300088,长信科技,芯片智造,玻璃基板,触控玻璃龙头、产能规模大、技术领先,2.278820375335111,30.204778156996586,34.0,34.7,31.0,5.52,基本面34.0 | 短线34.7 | 中期31.0 | 龙头、技术领先；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率9.5%，竞争压力较大；ROE 0.6%偏低；营收同比-11.8%；利润同比-39.9% | 月涨幅分位53%；换手率9.00%；成交额14.6亿；价在MA20下方,缺失
000012,南玻A,芯片智造,玻璃基板,浮法玻璃龙头、全产业链、产能领先,-2.500000000000002,-14.28571428571428,41.0,18.5,23.9,3.06,基本面41.0 | 短线18.5 | 中期23.9 | 龙头、产能领先、全产业链；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率11.0%，利润垫偏薄；ROE -0.8%偏低；营收同比-2.6%；利润同比-721.6% | 月涨幅分位43%；换手率2.21%；成交额1.7亿；价在MA20下方,缺失
000725,京东方A,芯片智造,玻璃基板,缺失,23.73188405797102,73.3502538071066,34.0,49.8,60.5,6.09,基本面34.0 | 短线49.8 | 中期60.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率15.6%，利润垫偏薄；ROE 1.3%偏低；营收同比0.8%；利润同比5.8% | 月涨幅分位80%；换手率9.05%；成交额192.7亿；价在MA20下方,缺失
600552,凯盛科技,芯片智造,玻璃基板,缺失,5.118733509234841,78.01608579088474,36.0,28.5,31.8,14.18,基本面36.0 | 短线28.5 | 中期31.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率18.2%，利润垫偏薄；ROE 0.7%偏低；营收同比15.1%；利润同比17.1% | 月涨幅分位56%；换手率9.33%；成交额13.2亿；价在MA20下方,缺失
300776,帝尔激光,芯片智造,玻璃基板,TGV激光,8.514289978359812,181.93098100038773,43.0,31.3,44.5,114.53,基本面43.0 | 短线31.3 | 中期44.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率47.5%，盈利能力优秀；ROE 4.1%偏低；营收同比-24.7%；利润同比0.3% | 月涨幅分位60%；换手率7.53%；成交额15.3亿；价在MA20下方,缺失
002008,大族激光,芯片智造,玻璃基板,TGV激光,-1.5530557421087998,387.6091476091476,50.0,33.8,42.7,105.04,基本面50.0 | 短线33.8 | 中期42.7 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.0%，盈利能力良好；ROE 1.9%偏低；营收同比74.4%；利润同比116.6% | 月涨幅分位46%；换手率5.53%；成交额49.9亿；价在MA20下方,缺失
